id	ledger_id	kind	url	title	version_note	retrieved	digest	note
S1212	structured-injection/09	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1213	structured-injection/09	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XXE e3342c98503342e2a7c481568d3c1769.md	XXE e3342c98503342e2a7c481568d3c1769.md		2026-08-28	sha256:61e40636566d70de306acaffa3b844b1ccd5268252a1b439ec4327d35dcb427b	
S1214	structured-injection/09	local	~/hacking-wiki/concepts/xxe.md	xxe.md		2026-08-28	sha256:706539d2324043ae6fde502ed7275315d3fba57478e6c910493b14852f8872da	
S1215	structured-injection/09	local	src/redkraken/oob.py	oob.py		2026-08-28	sha256:a0104a35c148b4208e6aa9aac6150950485230eeb54cb447bbc2931300320db9	
S1216	structured-injection/09	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/SAML 8844aa571da64dc5acd42ef05996a510.md	SAML 8844aa571da64dc5acd42ef05996a510.md		2026-08-28	sha256:92d39bf9a06270901f25a1729a889628a5459d1147e11ce517e3736f3423fc19	
S1217	structured-injection/09	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/JWT f85c32b3ca63445c9820a2a784616813.md	JWT f85c32b3ca63445c9820a2a784616813.md		2026-08-28	sha256:c5f6e36adb4663969ccf166cd6713670eda98a31eb0facfd888cfac7769cda6b	
S1218	structured-injection/09	external	https://portswigger.net/web-security/xxe	XML external entity (XXE) injection - PortSwigger Web Security Academy	page states no date; fetched 2026-08-28	2026-08-28	sha256:ec4f927ef96160230aa930747a73279e4f36d18cd50b8f21357a517be3ed2919	
S1219	structured-injection/09	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1220	structured-injection/10	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1221	structured-injection/10	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1222	structured-injection/10	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1223	structured-injection/10	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1224	structured-injection/10	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XXE/Blind Data Exfiltration 2842c37daa298043bfabee3650382a03.md	Blind Data Exfiltration 2842c37daa298043bfabee3650382a03.md		2026-08-28	sha256:69904b35434c446c9663810b21dc52b424f3d0a564bd23cb6fd66715e0b3a104	
S1225	structured-injection/10	local	src/redkraken/oob.py	oob.py		2026-08-28	sha256:a0104a35c148b4208e6aa9aac6150950485230eeb54cb447bbc2931300320db9	
S1226	structured-injection/10	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Web attacks/XML External Entity (XXE) Injection/4_Blind_Data_Exfiltration.md	4_Blind_Data_Exfiltration.md		2026-08-28	sha256:38e3fa3293680501d3e2aca5d7a31731d30b602bfc85aa0f15f981146de95acb	
S1227	structured-injection/10	external	https://portswigger.net/web-security/xxe	XML external entity (XXE) injection - PortSwigger Web Security Academy	page states no date; fetched 2026-08-28	2026-08-28	sha256:ec4f927ef96160230aa930747a73279e4f36d18cd50b8f21357a517be3ed2919	
S1228	structured-injection/10	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1229	structured-injection/11	local	src/redkraken/playbooks/structured-injection/playbook.md	playbook.md		2026-08-29	sha256:5ddf11651084ff8de95b6073356c32e09d45873aa304b003ecf01fa1b79a47db	
S1230	structured-injection/11	local	src/redkraken/playbooks/structured-injection/references/smtp-header-injection.md	smtp-header-injection.md		2026-08-28	sha256:ca62f8075acdb4066ac09cb7ffeba5cd123144255d560e73927e664b59df8412	
S1231	structured-injection/11	local	src/redkraken/playbooks/structured-injection/references/xpath-injections.md	xpath-injections.md		2026-08-28	sha256:6a8035468173aec5c05533a45226b0a9f9e6f61bc47553016488af460ef0350c	
S1232	structured-injection/11	local	src/redkraken/playbooks/command-directory-injection/references/xxe.md	xxe.md		2026-08-28	sha256:c754a378bb56c0138c5092f7aae5f9beeca40bfb7370083cebe8601c9250bfc9	
S1233	structured-injection/11	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/XXE e3342c98503342e2a7c481568d3c1769.md	XXE e3342c98503342e2a7c481568d3c1769.md		2026-08-28	sha256:61e40636566d70de306acaffa3b844b1ccd5268252a1b439ec4327d35dcb427b	
S1234	structured-injection/11	local	src/redkraken/oob.py	oob.py		2026-08-28	sha256:a0104a35c148b4208e6aa9aac6150950485230eeb54cb447bbc2931300320db9	
S1235	structured-injection/11	external	https://portswigger.net/web-security/xxe	XML external entity (XXE) injection - PortSwigger Web Security Academy	page states no date; fetched 2026-08-28	2026-08-28	sha256:ec4f927ef96160230aa930747a73279e4f36d18cd50b8f21357a517be3ed2919	
S1236	structured-injection/11	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment, Appendix B s3.2 (halt criteria, course of action, resume condition)	September 2008, as stated on the document's cover; fetched by mining shard methodology.json on 2026-08-28 and cited here as that shard's provenance, not re-fetched	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S1237	graphql/01	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/network-services-pentesting/pentesting-web/graphql.md	HackTricks -- GraphQL	HackTricks master branch, recorded by the mining shard as fetched 2026-08-28	2026-08-28	sha256:f247a78ff25bd2d712b752c6f328f7e9d7858aaceda5a20d327ee2d6270bc820	
S1238	graphql/01	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- WSTG-APIT-99, Testing GraphQL (checklist row, master branch; the v4.2 release numbers the same scenario APIT-01)	WSTG master branch, post-v4.2; latest release tag v4.2; checklist fetched by this repair pass 2026-08-28	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S1239	graphql/02	local	src/redkraken/playbooks/graphql/references/api-graphql.md	api-graphql.md		2026-08-28	sha256:6065d2b5f144a1d3fb8086deb9f723f9615d2b76df3d2dc9346d5a9d0ee85d4f	
S1240	graphql/02	local	src/redkraken/migrations/20260814T030000Z__an_offline_tool_becomes_evidence.sql	20260814T030000Z__an_offline_tool_becomes_evidence.sql		2026-08-28	sha256:2194adaf08933c39fd1a597b0faff0092107f49c06af78c6f15702cbf85cde3a	
S1241	graphql/02	local	src/redkraken/migrations/20261127T000000Z__jq_is_handed_the_body_and_not_the_envelope.sql	20261127T000000Z__jq_is_handed_the_body_and_not_the_envelope.sql		2026-08-28	sha256:56dfa532d1d1e7fe4ad18e0cc0b38dcf352679580fee6c15156e09a822abbcf7	
S1242	graphql/02	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- WSTG-APIT-99, Testing GraphQL (checklist row, master branch; the v4.2 release numbers the same scenario APIT-01)	WSTG master branch, post-v4.2; latest release tag v4.2; checklist fetched by this repair pass 2026-08-28	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S1243	graphql/03	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/network-services-pentesting/pentesting-web/graphql.md	HackTricks -- GraphQL, persisted queries section	HackTricks master branch, recorded by the mining shard as fetched 2026-08-28	2026-08-28	sha256:f247a78ff25bd2d712b752c6f328f7e9d7858aaceda5a20d327ee2d6270bc820	
S1244	graphql/03	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- WSTG-APIT-99, Testing GraphQL (checklist row, master branch; the v4.2 release numbers the same scenario APIT-01)	WSTG master branch, post-v4.2; latest release tag v4.2; checklist fetched by this repair pass 2026-08-28	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S1245	graphql/04	local	~/Downloads/Personal-Knowledge-Base/Web checklist/GraphQL.md	GraphQL.md		2026-08-28	sha256:af280512cd85c476f82acd0fcc04b7cc868ec81659eac5070ec08065d0893550	
S1246	graphql/04	local	src/redkraken/playbooks/graphql/references/api-graphql.md	api-graphql.md		2026-08-28	sha256:6065d2b5f144a1d3fb8086deb9f723f9615d2b76df3d2dc9346d5a9d0ee85d4f	
S1247	graphql/04	external	https://portswigger.net/web-security/graphql	PortSwigger Web Security Academy -- GraphQL API vulnerabilities	recorded by the mining shard as fetched 2026-08-28	2026-08-28	sha256:681da7eafbd040a3cd9ccee2cce6cab2c105da6407abc5ec308d3e0568389348	
S1248	graphql/04	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- WSTG-APIT-99, Testing GraphQL (checklist row, master branch; the v4.2 release numbers the same scenario APIT-01)	WSTG master branch, post-v4.2; latest release tag v4.2; checklist fetched by this repair pass 2026-08-28	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S1249	graphql/05	local	~/Downloads/Personal-Knowledge-Base/Web checklist/GraphQL.md	GraphQL.md		2026-08-28	sha256:af280512cd85c476f82acd0fcc04b7cc868ec81659eac5070ec08065d0893550	
S1250	graphql/05	local	src/redkraken/playbooks/graphql/playbook.md	playbook.md		2026-08-29	sha256:b42bcea4f537027985c704fce79bc60a1bdc992a9854c1caaf077297dc478ee9	
S1251	graphql/05	local	src/redkraken/migrations/0018_vocabularies.sql	0018_vocabularies.sql		2026-08-28	sha256:556830152da3bab3215c3c0ce4df87cfe5efda3c7a5190463011ca94c00e1993	
S1252	graphql/05	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- WSTG-APIT-99, Testing GraphQL (checklist row, master branch; the v4.2 release numbers the same scenario APIT-01)	WSTG master branch, post-v4.2; latest release tag v4.2; checklist fetched by this repair pass 2026-08-28	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S1253	graphql/06	local	src/redkraken/playbooks/graphql/playbook.md	playbook.md		2026-08-29	sha256:b42bcea4f537027985c704fce79bc60a1bdc992a9854c1caaf077297dc478ee9	
S1254	graphql/06	local	src/redkraken/playbooks/graphql/references/api-graphql.md	api-graphql.md		2026-08-28	sha256:6065d2b5f144a1d3fb8086deb9f723f9615d2b76df3d2dc9346d5a9d0ee85d4f	
S1255	graphql/06	local	~/Downloads/Personal-Knowledge-Base/Web checklist/GraphQL.md	GraphQL.md		2026-08-28	sha256:af280512cd85c476f82acd0fcc04b7cc868ec81659eac5070ec08065d0893550	
S1256	graphql/06	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- WSTG-APIT-99, Testing GraphQL (checklist row, master branch; the v4.2 release numbers the same scenario APIT-01)	WSTG master branch, post-v4.2; latest release tag v4.2; checklist fetched by this repair pass 2026-08-28	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S1257	logging/01	local	src/redkraken/playbooks/logging/playbook.md	playbook.md		2026-08-29	sha256:eb9410ba7be556c16e59d91efeb01585cab580c22b4a340fa1f3695718827996	
S1258	logging/01	absent		no OWASP scenario covers this class	checked against the WSTG master checklist (raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md, fetched 2026-08-28): no WSTG scenario names logging, log records, audit trails or activity views, and ASVS 5.0.0's access-control chapter states no requirement specific to one caller's log view carrying another caller's request data	2026-08-28		
S1259	logging/02	local	src/redkraken/playbooks/logging/playbook.md	playbook.md		2026-08-29	sha256:eb9410ba7be556c16e59d91efeb01585cab580c22b4a340fa1f3695718827996	
S1260	logging/02	local	src/redkraken/migrations/20261127T000000Z__jq_is_handed_the_body_and_not_the_envelope.sql	20261127T000000Z__jq_is_handed_the_body_and_not_the_envelope.sql		2026-08-28	sha256:56dfa532d1d1e7fe4ad18e0cc0b38dcf352679580fee6c15156e09a822abbcf7	
S1261	logging/02	local	src/redkraken/migrations/20260814T030000Z__an_offline_tool_becomes_evidence.sql	20260814T030000Z__an_offline_tool_becomes_evidence.sql		2026-08-28	sha256:2194adaf08933c39fd1a597b0faff0092107f49c06af78c6f15702cbf85cde3a	
S1262	logging/02	absent		no OWASP scenario covers this class	checked against the WSTG master checklist (raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md, fetched 2026-08-28): no WSTG scenario names logging, log records, audit trails or activity views, and ASVS 5.0.0's access-control chapter states no requirement specific to one caller's log view carrying another caller's request data	2026-08-28		
S1263	logging/03	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/SQLi/Time-based SQLi 2722c37daa2980e2afcbcf4491301e9e.md	Time-based SQLi 2722c37daa2980e2afcbcf4491301e9e.md		2026-08-28	sha256:469fdfa9291ccee95c0bbaeb34fbfff9f27acbbc90cb83545f09afa20fb6b260	
S1264	logging/03	local	src/redkraken/playbooks/logging/playbook.md	playbook.md		2026-08-29	sha256:eb9410ba7be556c16e59d91efeb01585cab580c22b4a340fa1f3695718827996	
S1265	logging/03	absent		no OWASP scenario covers this class	checked against the WSTG master checklist (raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md, fetched 2026-08-28): no WSTG scenario names logging, log records, audit trails or activity views, and ASVS 5.0.0's access-control chapter states no requirement specific to one caller's log view carrying another caller's request data	2026-08-28		
S1266	logging/04	local	src/redkraken/playbooks/logging/playbook.md	playbook.md		2026-08-29	sha256:eb9410ba7be556c16e59d91efeb01585cab580c22b4a340fa1f3695718827996	
S1267	logging/04	local	src/redkraken/migrations/20260814T040000Z__a_browser_mission_runs_behind_the_door.sql	20260814T040000Z__a_browser_mission_runs_behind_the_door.sql		2026-08-28	sha256:2c2f995ec2f4f9d602156b47c92522601aa441e84a7b4c0b7bb6c4f015976979	
S1268	logging/04	local	src/redkraken/migrations/0018_vocabularies.sql	0018_vocabularies.sql		2026-08-28	sha256:556830152da3bab3215c3c0ce4df87cfe5efda3c7a5190463011ca94c00e1993	
S1269	logging/04	absent		no OWASP scenario covers this class	checked against the WSTG master checklist (raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md, fetched 2026-08-28): no WSTG scenario names logging, log records, audit trails or activity views, and ASVS 5.0.0's access-control chapter states no requirement specific to one caller's log view carrying another caller's request data	2026-08-28		
S1270	realtime/01	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/CSRF a3108ab9f1054eafb7fa6309e880767a.md	CSRF a3108ab9f1054eafb7fa6309e880767a.md		2026-08-28	sha256:522dd61e87a4de68d6ef7a4bd115789c1c0db880ba77e5c34fae573f4519ce99	
S1271	realtime/01	external	https://raw.githubusercontent.com/OWASP/ASVS/v5.0.0_release/5.0/docs_en/OWASP_Application_Security_Verification_Standard_5.0.0_en.flat.json	OWASP Application Security Verification Standard 5.0.0, requirement 3.5.2	ASVS 5.0.0, tag v5.0.0_release, published 2025-05-30	2026-08-28	sha256:8201b20eec2908c3380ac600c91c8ba746346fbb808859366abb232027532311	
S1272	realtime/01	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/pentesting-web/csrf-cross-site-request-forgery.md	HackTricks -- Cross-Site Request Forgery, content-type section, citing MDN CORS simple requests	HackTricks master branch, recorded by the mining shard as fetched 2026-08-28	2026-08-28	sha256:06047d3d91d9baf02ca5b4e3ec3c425f356f7d768d13cc3c24be6a5eba85f341	
S1273	realtime/01	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- WSTG-SESS-05, Testing for Cross Site Request Forgery (checklist row, master branch)	WSTG master branch, post-v4.2; latest release tag v4.2; checklist fetched by this repair pass 2026-08-28	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
